train_loss,val_loss,val_dice
0.7070853924751281,0.7098288068900237,0.19409893493394595
0.5997841207186381,0.724894829698511,0.029948759521986987
0.6036417468388875,0.7332998643050322,0.025110585312988307
0.5933546964327494,0.6920883607220005,0.0826526388928697
0.5732288694381714,0.6834593898541218,0.12977771944290883
0.56537353515625,0.6857670867765272,0.11261102758549354
0.5663073492050171,0.6761636508477701,0.20365990496970512
0.5919217880566915,0.6785271763801575,0.1464618444442749
0.5680131522814432,0.6783154880678331,0.14894324621638735
0.5611614696184795,0.6742971475059921,0.1882952645018294
0.5572343023618063,0.6848873383290058,0.09373352978680585
0.5636779816945394,0.6756738053785788,0.16446342661574082
0.5525101955731709,0.6902876447986912,0.09420421175860069
0.5668597058455149,0.6887158606503461,0.1456596734555992
0.5601345646381378,0.6748725030873273,0.17353887131085266
0.5620809936523438,0.6862983220332378,0.11410449646614693
0.5624250443776448,0.6733568004659705,0.2084852364417669
0.5538177156448364,0.675340847389118,0.16374751361640724
0.5663601418336233,0.6729870196935293,0.18434072265753876
0.5510849396387736,0.6817271516129777,0.1380418422254356
0.5520524370670319,0.6798668600417472,0.16527792972487373
0.5532420722643534,0.6722375267260784,0.19132251755611315
0.54789142370224,0.6738491332208788,0.17288646182498416
0.5373766648769379,0.6785124798078794,0.16954382166669174
0.5461991810798645,0.6806647938651007,0.14938459525237213
0.5626586230595907,0.6744249350315815,0.2107292119715665
0.5538416783014933,0.6790245191470997,0.1543639455292676
0.5561009494463602,0.671812784027409,0.19626034272683635
0.5395954140027364,0.6847707935281702,0.13059463331828247
0.5497805094718933,0.6746091262714283,0.17178185284137726
0.5468191711107889,0.6804324823456842,0.16783862701944402
0.5616433755556742,0.6723791103105288,0.1902114861720317
0.5451548143227896,0.6736403800345756,0.17646618831802058
0.5411168281237284,0.6804138132043787,0.15524803746390986
0.5360803937911988,0.6737940859150242,0.15801244490855448
0.5452886692682902,0.674474439105472,0.16854979339483622
0.5297112472852071,0.6732659468779693,0.17407705373055227
0.5534018055597941,0.6831002170975143,0.14136531344942144
0.5367336102326711,0.6766405540543634,0.15803883969783783
0.5416383838653565,0.6723522270047987,0.1831100377682093
0.5431974331537882,0.672676411834923,0.17646023993556564
0.5301577401161194,0.674299003304662,0.16987580906700445
0.5320906861623128,0.6789481672080787,0.14423542207962758
0.5277483359972636,0.6732312328106648,0.17526608947161082
0.5400136343638102,0.6737240987855035,0.1703446869914596
0.5395430604616801,0.6722698888263187,0.17934290500911507
0.5210125601291656,0.6747870686891917,0.16726841757426392
0.5296630183855693,0.675526644732501,0.1630354064541894
0.5450596054395039,0.6726792358063363,0.17649959833235354
0.5319729193051657,0.6765621852230381,0.1572304106241948
0.5456509240468344,0.6708834122967076,0.18741521642014786
0.5339247051874797,0.6718028268298587,0.180675119967074
0.5398444398244222,0.6741523935988143,0.16785686483254303
0.5290363971392313,0.6728809492008107,0.17644086802327955
0.5307690080006917,0.6724357443886835,0.17762465654192744
0.5375944844881694,0.6726847500414461,0.17468440854871595
0.5310263665517171,0.6920892112963909,0.203195441010836
0.536744069258372,0.6736818584235938,0.17151273182920507
0.5347509320576985,0.6722274422645569,0.18082655201087128
0.5449580911795299,0.6714246176384591,0.1862204525921796
0.5371806788444519,0.6731939058046084,0.17528371714256905
0.5480121771494547,0.6718481762989147,0.18401825146095172
0.5341191466649373,0.6722355307759466,0.18294269974167282
0.5373380835851034,0.6724381801244375,0.18266457721993729
0.5274912007649739,0.6729093387320235,0.180388373297614
0.540264786084493,0.6717613709939493,0.18489186385193387
0.5420618271827697,0.6719288310489139,0.18434043309173068
0.533355610370636,0.6716743449907046,0.18527839111315236
0.5304334100087483,0.6702904733451637,0.19265910862265406
0.5338123003641765,0.6708528383358104,0.18967733310686574
0.5346781992912293,0.669758911068375,0.19606176622816035
0.5325034336249034,0.6699620098681063,0.19451544453968872
0.5248638200759888,0.6706227321882505,0.19017050677054637
0.53152392466863,0.6703563219792134,0.19203945068088737
0.5422360825538636,0.6702897435909992,0.194091437636195
0.5342539270718892,0.670160216254157,0.19543516273434097
0.5200409468015035,0.671195532824542,0.18892100372829954
0.5490043099721272,0.6699855971980739,0.19605433699247
0.5432156149546306,0.6708810297218529,0.19121823117539688
0.5333897590637207,0.670619234845445,0.19308379614675367
0.5232803201675416,0.6708841936008351,0.1917187857466775
0.5331432127952576,0.6711669532028405,0.19044069663898364
0.5432532314459483,0.6700403174838504,0.19789968954550252
0.5336658024787903,0.6698578177271662,0.1988126007286278
0.5413149213790893,0.6701811455391549,0.19757647570726034
0.5236955134073893,0.670635919313173,0.19361965237437068
0.5390394846598308,0.6705066352277189,0.19373600829291987
0.530272049109141,0.6701325371458724,0.19567079278262886
0.5306724985440572,0.6700881365183238,0.19557305284448573
0.5263048990567525,0.6700999640129708,0.19548380415181857
0.5420983743667602,0.670256621128804,0.19415556458202568
0.5358800315856933,0.6701867226007823,0.19464714664059715
0.5408579643567403,0.6699570014670089,0.1962168760396339
0.5337169043223063,0.6697826288841866,0.1971508582701554
0.5523470934232076,0.6701140790372282,0.19507093928955696
0.5344193458557129,0.6699110011796694,0.1964782536835284
0.5183500409126282,0.6698406838081978,0.19677244005976496
0.5333590730031331,0.669937919925999,0.19697568344103322
0.5287148571014404,0.6699769400261544,0.19688916085539637
0.5156553208827972,0.6700354621217057,0.19645463131569527
