train_loss,val_loss,val_dice
0.7652105093002319,0.6935409837298923,0.030344546876019902
0.6040872049331665,0.668297184838189,0.1979200906223721
0.594514605998993,0.6908557415008545,0.07670910656452179
0.5678640429178874,0.6640866465038724,0.22677877214219835
0.5771974341074626,0.6997835901048448,0.048391287525494896
0.5710758463541666,0.665044453408983,0.1437123782104916
0.592320077419281,0.661859843466017,0.24691534373495314
0.5701087379455566,0.6433859864870707,0.24102136161592272
0.5598354244232178,0.6817197203636169,0.059177512096034154
0.5670556481679281,0.6507081323199801,0.19565647509362963
0.5593305524190267,0.6517611212200589,0.18309667706489563
0.5466727193196614,0.6523862149980333,0.16974336902300516
0.5474251619974773,0.6458595792452494,0.20829215976927015
0.5615103197097778,0.6435305807325575,0.2382040884759691
0.5490537961324056,0.6410901480250888,0.2588566674126519
0.5534696610768636,0.6492731769879659,0.1820972760518392
0.5555044714609781,0.6437883178393046,0.21984648704528809
0.5511559732755025,0.6432525051964654,0.22967910766601562
0.5480987326304118,0.6477298272980584,0.19617176055908203
0.5500202949841817,0.6407260696093241,0.2501434021525913
0.5471946493784586,0.6427699393696256,0.25009793705410427
0.5462648268540701,0.6453278197182549,0.2213929361767239
0.5453282864888509,0.6441014872656928,0.2583169837792714
0.5531928324699402,0.6418528027004666,0.2542051374912262
0.5413284603754679,0.6427979866663615,0.250558250480228
0.5454725694656372,0.6423660185601976,0.23690051171514723
0.5429708508650462,0.6434188352690803,0.22722927067014906
0.5698394775390625,0.6440290609995524,0.22448144025272793
0.5414744488398234,0.6409428848160638,0.24324040942721897
0.5361615991592408,0.6428855591350131,0.2231568561659919
0.5387109088897705,0.6419603294796414,0.2296182115872701
0.5483247756958007,0.6402469740973579,0.24415869845284355
0.5397566731770833,0.6461044417487251,0.20608853962686327
0.5420985364913941,0.6430206431282891,0.2222052746348911
0.5133063220977783,0.6446427901585897,0.21131522125667995
0.542121688524882,0.6410186555650499,0.2623460955089993
0.5236193458239238,0.6443409787284003,0.21033637391196358
0.5410475707054139,0.6391719049877591,0.24498909711837769
0.534145831267039,0.64398369524214,0.21447830730014378
0.5418911282221476,0.6459029912948608,0.20589913924535116
0.5200330313046774,0.6425891584820218,0.2235920098092821
0.5509917306900024,0.6418569882710775,0.24958234363132054
0.5370986843109131,0.6446848313013712,0.22232332825660706
0.5498813120524089,0.6402907371520996,0.23573503891626993
0.5369043111801147,0.6399446924527487,0.24588943852318657
0.5397347124417623,0.6507654587427775,0.17596746484438577
0.5207449738184611,0.6398261586825053,0.2399903866979811
0.5505459403991699,0.6392726898193359,0.24545823865466648
0.5108229152361552,0.6420311133066813,0.22317189309332106
0.5296952891349792,0.6421266926659478,0.22956179910235935
0.5502916876475016,0.6412685381041633,0.2378728919559055
0.5276891128222148,0.6415377987755669,0.22938736279805502
0.5093568631013234,0.6433590783013238,0.21853211522102356
0.5441132934888204,0.6419849130842421,0.23343036572138467
0.5192154367764791,0.642312679025862,0.22632747888565063
0.5308716956774394,0.6426650153266059,0.2219661209318373
0.5420844602584839,0.6404401063919067,0.23921673827701145
0.5503998796145121,0.6403378181987338,0.23910003900527954
0.5277368799845378,0.6404435171021355,0.23896907104386222
0.5167694556713104,0.6411733958456252,0.2298633853594462
0.5205552514394124,0.6416783730189005,0.2256921629110972
0.5272797632217407,0.6406884060965644,0.2326108283466763
0.5347176504135132,0.6402351591322157,0.2363251050313314
0.5232967980702719,0.6398575769530402,0.23891957269774544
0.5167707359790802,0.6392846703529358,0.24460750818252563
0.5517642601331075,0.6395173271497091,0.24348076184590658
0.5160205761591593,0.6397140423456827,0.24237380425135294
0.5347718493143717,0.6401405930519104,0.23869733346833122
0.5568522564570109,0.6399970584445529,0.24056859811147055
0.5522246464093526,0.6400501198238797,0.24111667937702602
0.5202145489056905,0.6404300067159865,0.2361854679054684
0.5458267148335775,0.6404694186316596,0.23605561256408691
0.5264027166366577,0.6406057410769992,0.23548238144980538
0.5325724379221598,0.6408358150058322,0.23383752836121452
0.5276034943262736,0.6407924360699124,0.2341131435500251
0.5253858788808187,0.6406500538190206,0.23475533061557347
0.5266352939605713,0.640393058458964,0.2367604242430793
0.5302517875035604,0.6404779487186008,0.2360466718673706
0.5213059532642365,0.6403325001398722,0.23708905776341757
0.5241396983464559,0.6404446495903863,0.23610142204496595
0.5433317693074544,0.6404803130361769,0.2356783151626587
0.5263687777519226,0.6403763029310439,0.23648184537887573
0.5345582588513692,0.640361315674252,0.23644537727038065
0.5286697196960449,0.6403554081916809,0.23658684889475504
0.5275958347320556,0.6403166320588853,0.236855900949902
0.534552100499471,0.6403975619210137,0.2363596194320255
0.5263318681716919,0.6403443415959676,0.2365744047694736
0.5381584715843201,0.6402082310782539,0.2378776404592726
0.5491381367047627,0.6400898893674215,0.23880421453052098
0.5441808446248373,0.6400607559416029,0.23888655834727818
0.5385364516576131,0.6400583982467651,0.23881515198283726
0.5441663964589437,0.6400843262672424,0.23869656191931832
0.525756299495697,0.6400275627772013,0.2392111917336782
0.5237984204292297,0.6400445368554857,0.2388612926006317
0.5256912612915039,0.6399682097964816,0.23985733257399666
0.5338312657674154,0.6399821175469292,0.2395926614602407
0.5417637785275777,0.639965812365214,0.23984230558077493
0.5540105390548706,0.6398320992787679,0.24076561133066812
0.5375173624356587,0.6397830645243326,0.24107885691854689
0.5472975468635559,0.6398235228326585,0.24085722698105705
