train_loss,val_loss,val_dice
1.2848250325520834,1.0271716515223186,0.1795398626062605
1.0266804059346517,1.0072615146636963,0.18174349268277487
0.9529896354675294,1.0008567372957866,0.185411242975129
0.936666218439738,0.9932865169313219,0.19007713927163017
0.9195698285102845,0.9957451025644938,0.19587231344646877
0.9230961100260416,1.0036721626917522,0.19292058878474766
0.9394523143768311,0.9793976015514798,0.2049255669116974
0.919903834660848,0.9783794482549032,0.20124000310897827
0.9294752748807271,0.9671553572018942,0.21607484916845957
0.899614060719808,0.962151911523607,0.2118220097488827
0.9128031237920126,1.013661762078603,0.19570059577624002
0.9040215174357097,0.9897706376181709,0.21161826782756382
0.9148761256535848,0.9636397759119669,0.20883073078261483
0.9046882279713948,0.9690017965104845,0.20050754480891758
0.9043344227472941,0.9721282058291965,0.1984113636944029
0.8896352847417196,0.9962075352668762,0.18684876958529154
0.9238586870829264,0.9625667730967203,0.21579524212413365
0.9047662472724914,0.9630951484044393,0.2188921570777893
0.899769934018453,0.961660795741611,0.20839404066403708
0.8928811693191528,0.9600625965330336,0.20713446040948233
0.8945451490084331,0.9628956980175443,0.21804504924350315
0.8974176772435506,0.9591976801554362,0.2165115922689438
0.9138607088724772,0.9577451348304749,0.20928877592086792
0.8927877473831177,0.9600515100691054,0.21549246046278211
0.8905425930023193,0.965523812505934,0.20166585677199894
0.89482550462087,0.9574604034423828,0.21084809634420607
0.8972759119669597,0.9607018232345581,0.21704428063498604
0.8932437674204509,0.9574691851933798,0.2171302917930815
0.8847078347206115,0.9589508705668979,0.2073641386297014
0.8872706492741903,0.9565332730611166,0.21211392846372393
0.8746904261906941,0.9551049735811021,0.2137410028113259
0.8808021608988444,0.9568118784162734,0.21159955196910435
0.8939137355486552,0.9567211866378784,0.21179869108729893
0.8911287562052409,0.9575392405192057,0.21324159536096784
0.8848626391092936,0.9562460316552056,0.2150825791888767
0.9025213527679443,0.9589350885815091,0.21782122055689493
0.8823231490453084,0.9573394854863485,0.21817218595080906
0.8799464988708496,0.9540449910693698,0.21380229791005453
0.8971048569679261,0.9544129172960917,0.2151530318790012
0.8948072989781698,0.9576280183262296,0.21282909479406145
0.9006725939114889,0.9572367138332791,0.21543213062816197
0.8880710999170939,0.9554517732726203,0.21323908037609524
0.891963718732198,0.9556067254808214,0.214730613761478
0.8890582553545634,0.9562324417961968,0.2133416102992164
0.8727721246083577,0.9557248287730746,0.21229801409774357
0.8846964629491171,0.9547548691431681,0.21621732082631853
0.8828863191604615,0.9545479814211527,0.21489401823944515
0.888560205300649,0.9548723035388522,0.21505946417649588
0.8829187043507893,0.9552113943629794,0.21258866124682957
0.8628144303957621,0.9562440448337131,0.21445939938227335
0.8871777391433716,0.9556617339452108,0.2144386370976766
0.8611085589726766,0.9553929169972738,0.2144485910733541
0.8706949615478515,0.9553819100062052,0.21533007588651445
0.8663796186447144,0.9556334283616807,0.21433982915348476
0.8708492104212443,0.9560869137446085,0.21509364744027457
0.8550996605555217,0.9554174741109213,0.21557415028413138
0.8709667404492696,0.9553019139501784,0.21541971464951834
0.8693328507741293,0.9553685651885139,0.21520731846491495
0.8576316014925639,0.954967286851671,0.21493282914161682
0.8822017383575439,0.954672654469808,0.21385954982704586
0.8788718549410502,0.9546688861317105,0.2138434714741177
0.859196081161499,0.9546893835067749,0.21419079105059305
0.8797201005617777,0.9548000759548612,0.2146652506457435
0.8762549622853597,0.954785492685106,0.2144096162584093
0.8742363913853963,0.954813712173038,0.21472754577795664
0.8662047171592713,0.9547660814391242,0.2145089887910419
0.8759673388799032,0.9547853999667697,0.2144975463549296
0.8681339693069458,0.9546830256779989,0.214434920085801
0.8788419850667317,0.9546981785032485,0.21451803710725573
0.8676619386672973,0.9546956022580465,0.2145211829079522
0.8809437481562297,0.954700748125712,0.2145589722527398
0.8805090196927389,0.954702721701728,0.21457967327700722
0.866633882522583,0.9546330173810323,0.21442888842688668
0.8833407910664877,0.9545606838332282,0.2145314481523302
0.8766568199793497,0.9545638428794013,0.2144589838054445
0.8766754086812337,0.9545802672704061,0.2144314100344976
0.8878369585673014,0.9545818434821235,0.21437913841671413
0.8830213475227356,0.954640613661872,0.21447954244083828
0.8658193000157675,0.9546517266167535,0.2145289828379949
0.874699105421702,0.9546246528625488,0.21445817748705545
0.8793244576454162,0.9546363949775696,0.21447576748000252
0.8794822923342387,0.9546457396613227,0.214495943652259
0.8625667643547058,0.9546467860539755,0.21442890663941702
0.8598564235369365,0.9546328054534065,0.21446224881543052
0.8753686245282492,0.9546125067604913,0.21447077724668714
0.8648455301920573,0.9546218514442444,0.21447250247001648
0.8858227562904358,0.9546229706870185,0.21447319123480055
0.8792697525024414,0.9546129769749112,0.21445770892832014
0.854843856493632,0.9546068641874526,0.21446138951513502
0.8864802726109823,0.9546052614847819,0.21446548899014792
0.8564670467376709,0.9546004931131998,0.2144737939039866
0.8831948113441467,0.954607261551751,0.2144593894481659
0.8828103756904602,0.954617440700531,0.2144371966520945
0.8721817477544149,0.9546346134609647,0.21444080438878801
0.8755918375651042,0.9546649985843234,0.21459239721298218
0.8617245403925577,0.9546629985173544,0.21457046104802024
0.8867072709401449,0.9546474152141147,0.2144219544198778
0.8902095413208008,0.954662991894616,0.21443621648682487
0.8799417742093404,0.9546744094954597,0.21444253623485565
0.8896637606620789,0.9546891848246256,0.21447965668307412
